"date","manner_of_death","armed","age","gender","race","state","signs_of_mental_illness","threat_level","flee","body_camera","longitude","latitude","year"
2018-03-20,"shot","gun",56,"M",0,"NC","True","attack","Not fleeing","False",-78.935,36.331,"2018"
2018-03-20,"shot","BB gun",56,"M",0,"NJ","True","other","Not fleeing","False",-74.658,40.35,"2018"
2018-03-21,"shot","gun",39,"M",0,"OK","True","attack","Not fleeing","True",-95.807,36.312,"2018"
2018-03-21,"shot","knife",47,"M",0,"OK","True","other","Not fleeing","False",-96.357,36.122,"2018"
2018-03-21,"shot","gun",25,"M",0,"FL","True","attack","Not fleeing","False",-81.445,30.59,"2018"
2018-03-21,"shot","gun",21,"M",0,"CA","False","attack","Not fleeing","False",-122.44,37.716,"2018"
2018-03-21,"shot","knife",18,"M",0,"TX","False","attack","Foot","False",-102.335,33.928,"2018"
2018-03-22,"shot","gun",36,"M",0,"IL","False","attack","Foot","False",-88.312,41.757,"2018"
2018-03-22,"shot","unarmed",35,"M",1,"TX","True","attack","Not fleeing","False",-95.4,29.951,"2018"
2018-03-23,"shot","gun",29,"M",0,"TX","False","attack","Not fleeing","False",-99.771,32.444,"2018"
2018-03-23,"shot","unknown weapon",40,"M",0,"MI","False","other","Car","False",-83.636,43.051,"2018"
2018-03-23,"shot","incendiary device",48,"M",0,"AZ","False","other","Not fleeing","False",-109.548,31.351,"2018"
2018-03-23,"shot and Tasered","knife",23,"M",0,"AZ","False","attack","Not fleeing","False",-112.221,33.495,"2018"
2018-03-24,"shot","unarmed",42,"M",0,"AK","False","attack","Not fleeing","False",-151.617,59.809,"2018"
2018-03-24,"shot","knife",20,"M",0,"AK","False","other","Foot","False",-149.817,61.216,"2018"
2018-03-24,"shot","gun",25,"F",0,"OH","False","attack","Not fleeing","False",-82.835,39.877,"2018"
2018-03-25,"shot","gun",28,"M",0,"TX","False","attack","Not fleeing","False",-97.756,30.198,"2018"
2018-03-27,"shot","gun",41,"M",0,"NC","False","attack","Not fleeing","True",-79.167,35.477,"2018"
2018-03-27,"shot","unarmed",24,"M",0,"FL","True","attack","Other","True",-86.992,30.408,"2018"
2018-03-27,"shot","knife",29,"M",0,"ID","False","other","Not fleeing","False",-116.543,43.611,"2018"
2018-03-27,"shot","vehicle",33,"F",0,"AL","False","attack","Car","False",-86.283,32.418,"2018"
2018-03-27,"shot","gun",44,"M",0,"AZ","False","attack","Not fleeing","False",-112.122,33.458,"2018"
2018-03-28,"shot","gun and knife",31,"M",0,"OK","True","other","Not fleeing","False",-97.063,36.134,"2018"
2018-03-28,"shot","gun",26,"M",0,"PA","False","attack","Foot","False",-75.58,40.553,"2018"
2018-03-28,"shot","gun",51,"M",0,"KY","False","attack","Not fleeing","False",-85.904,37.755,"2018"
2018-03-28,"shot","gun",29,"M",0,"SC","True","other","Car","False",-80.992,33.79,"2018"
2018-03-28,"shot","knife",61,"M",0,"AZ","False","other","Not fleeing","False",-112.325,33.639,"2018"
2018-03-29,"shot","gun",44,"M",0,"TX","True","attack","Other","True",-95.208,29.702,"2018"
2018-03-29,"shot","gun",39,"M",1,"WV","True","attack","Car","False",-81.657,38.367,"2018"
2018-03-29,"shot","gun",35,"M",0,"TN","False","other","Other","False",-87.304,36.571,"2018"
2018-03-29,"shot and Tasered","knife",39,"M",0,"NV","False","other","Not fleeing","True",-115.153,36.147,"2018"
2018-03-30,"shot","gun",60,"M",1,"NC","False","other","Not fleeing","False",-80.217,36.118,"2018"
2018-03-30,"shot","toy weapon",42,"M",0,"CA","False","other","Not fleeing","False",-120.626,37.353,"2018"
2018-03-31,"shot","machete",27,"M",0,"OK","False","attack","Not fleeing","False",-97.416,35.882,"2018"
2018-04-01,"shot","gun",33,"M",0,"TX","False","other","Not fleeing","False",-98.487,29.609,"2018"
2018-04-01,"shot","gun",60,"M",1,"LA","False","attack","Not fleeing","False",-93.283,31.114,"2018"
2018-04-01,"shot","gun",24,"M",0,"LA","False","attack","Car","False",-90.193,30.496,"2018"
2018-04-01,"shot","gun",41,"M",1,"FL","False","attack","Car","False",-82.443,27.976,"2018"
2018-04-01,"shot","knife",41,"M",1,"NC","False","other","Not fleeing","False",-77.432,35.554,"2018"
2018-04-01,"shot","gun",34,"M",1,"MI","True","attack","Not fleeing","False",-84.405,42.24,"2018"
2018-04-01,"shot","knife",23,"M",0,"TX","True","other","Not fleeing","False",-97.478,25.966,"2018"
2018-04-03,"shot","gun",49,"M",0,"AL","True","other","Not fleeing","True",-86.666,34.717,"2018"
2018-04-04,"shot","knife",27,"M",1,"OK","True","other","Not fleeing","False",-95.973,35.625,"2018"
2018-04-04,"shot","gun",34,"M",0,"TX","False","other","Foot","False",-97.364,27.69,"2018"
2018-04-04,"shot","metal pipe",34,"M",1,"NY","True","attack","Not fleeing","False",-73.932,40.664,"2018"
2018-04-04,"shot","gun",44,"F",0,"AZ","False","attack","Not fleeing","False",-112.152,33.655,"2018"
2018-04-04,"shot","gun",30,"M",0,"AZ","False","attack","Foot","False",-111.74,33.379,"2018"
2018-04-05,"shot","gun",81,"M",0,"NY","False","attack","Not fleeing","False",-77.7,43.245,"2018"
2018-04-05,"shot","gun",40,"M",0,"PA","False","attack","Not fleeing","False",-80.259,41.113,"2018"
2018-04-05,"shot","knife",27,"M",1,"IN","False","other","Not fleeing","False",-86.279,41.672,"2018"
2018-04-05,"shot","vehicle",26,"M",1,"CA","False","attack","Not fleeing","False",-116.994,34.885,"2018"
2018-04-05,"shot","gun",18,"M",0,"CA","False","attack","Foot","False",-122.024,37.568,"2018"
2018-04-05,"shot","gun",59,"M",0,"WV","False","other","Foot","True",-80.439,39.293,"2018"
2018-04-05,"shot","knife",56,"M",0,"IN","True","other","Not fleeing","False",-86.279,41.672,"2018"
2018-04-06,"shot","knife",23,"M",0,"AR","False","attack","Foot","False",-92.599,35.953,"2018"
2018-04-06,"shot","gun",36,"M",0,"WA","False","attack","Not fleeing","False",-122.297,47.35,"2018"
2018-04-06,"shot","gun",22,"M",0,"NV","True","attack","Not fleeing","False",-115.041,36.164,"2018"
2018-04-07,"shot","knife",48,"M",0,"OR","True","other","Other","False",-122.66,45.519,"2018"
2018-04-07,"shot","gun",33,"M",0,"CA","False","attack","Not fleeing","False",-121.567,39.506,"2018"
2018-04-08,"shot","toy weapon",24,"M",0,"CA","False","attack","Not fleeing","False",-116.465,33.805,"2018"
2018-04-08,"shot","unarmed",25,"M",1,"VA","False","other","Other","True",-79.384,36.617,"2018"
2018-04-08,"shot","screwdriver",20,"M",1,"UT","False","other","Foot","True",-111.948,40.695,"2018"
2018-04-08,"shot","screwdriver",45,"M",0,"KY","True","other","Not fleeing","True",-85.841,38.15,"2018"
2018-04-09,"shot","gun",29,"M",0,"CA","False","other","Foot","True",-118.562,34.189,"2018"
2018-04-09,"shot","gun",34,"M",0,"OK","False","other","Not fleeing","True",-94.86,36.191,"2018"
2018-04-09,"shot and Tasered","knife",23,"M",0,"MI","False","attack","Not fleeing","False",-83.116,42.591,"2018"
2018-04-09,"shot and Tasered","knife",29,"M",0,"MT","False","attack","Not fleeing","True",-108.51,45.779,"2018"
2018-04-10,"shot","toy weapon",44,"M",0,"MT","False","other","Not fleeing","False",-108.554,45.784,"2018"
2018-04-10,"shot","knife",30,"M",1,"CA","True","other","Foot","False",-118.339,34.01,"2018"
2018-04-11,"shot","gun",71,"F",0,"LA","False","attack","Not fleeing","False",-92.932,31.826,"2018"
2018-04-11,"shot","gun",25,"M",1,"CA","False","attack","Not fleeing","False",-118.318,33.916,"2018"
2018-04-11,"shot","gun",61,"M",0,"NY","True","attack","Not fleeing","True",-78.399,43.026,"2018"
2018-04-11,"shot","machete",39,"M",0,"NC","False","other","Not fleeing","True",-81.12,36.506,"2018"
2018-04-11,"shot","gun",50,"M",0,"LA","False","attack","Not fleeing","False",-92.932,31.826,"2018"
2018-04-12,"shot","gun",23,"M",0,"MN","True","other","Not fleeing","False",-92.88,44.999,"2018"
2018-04-12,"shot","knife",39,"M",1,"AR","False","attack","Not fleeing","False",-90.636,34.545,"2018"
2018-04-12,"shot","gun",45,"M",1,"PA","False","attack","Other","False",-80.197,40.163,"2018"
2018-04-13,"shot","knife",34,"M",0,"TX","False","other","Not fleeing","False",-97.15,31.519,"2018"
2018-04-13,"shot","gun",31,"M",0,"CO","False","other","Car","False",-104.974,39.856,"2018"
2018-04-14,"shot","gun",55,"M",0,"NJ","False","other","Car","False",-75.027,39.38,"2018"
2018-04-14,"shot","gun",39,"M",1,"AZ","False","attack","Other","False",-112.089,33.48,"2018"
2018-04-14,"shot","vehicle",32,"M",0,"GA","False","attack","Not fleeing","False",-85.127,33.628,"2018"
2018-04-14,"shot","gun",44,"M",0,"AZ","False","attack","Not fleeing","False",-112.073,33.378,"2018"
2018-04-14,"shot","toy weapon",24,"M",0,"CA","True","attack","Not fleeing","True",-117.934,33.852,"2018"
2018-04-15,"shot","knife",36,"M",0,"MT","False","other","Not fleeing","False",-107.37,45.317,"2018"
2018-04-17,"shot","screwdriver",41,"M",1,"UT","True","attack","Car","False",-112.092,40.711,"2018"
2018-04-17,"shot","vehicle",39,"M",0,"OK","False","attack","Car","False",-96.689,34.25,"2018"
2018-04-18,"shot","knife",32,"M",0,"GA","False","attack","Not fleeing","True",-84.722,33.747,"2018"
2018-04-18,"shot","gun",45,"M",0,"MO","False","attack","Foot","False",-93.089,37.206,"2018"
2018-04-18,"shot","gun",31,"M",1,"FL","False","attack","Not fleeing","False",-80.154,26.136,"2018"
2018-04-18,"shot","knife",32,"M",0,"UT","True","other","Not fleeing","False",-111.86,40.744,"2018"
2018-04-18,"shot","gun",48,"M",1,"MI","False","attack","Not fleeing","False",-85.496,42.245,"2018"
2018-04-20,"shot","vehicle",49,"M",0,"CA","True","other","Car","False",-121.054,38.923,"2018"
2018-04-20,"shot","unarmed",48,"M",1,"FL","False","other","Not fleeing","False",-81.38,28.616,"2018"
2018-04-20,"shot","gun",18,"M",0,"IL","False","attack","Not fleeing","False",-89.279,40.529,"2018"
2018-04-21,"shot","gun",25,"M",1,"TN","False","other","Foot","False",-89.864,35.177,"2018"
2018-04-22,"shot","gun",27,"M",0,"MI","False","attack","Not fleeing","False",-86.142,42.932,"2018"
2018-04-22,"shot","gun",37,"M",0,"KY","False","attack","Foot","False",-85.665,38.203,"2018"
2018-04-24,"shot","gun",44,"M",0,"TX","False","other","Foot","False",-98.494,29.426,"2018"
2018-04-25,"shot","gun",41,"M",0,"CO","False","attack","Foot","False",-104.85,38.854,"2018"
2018-04-25,"shot","knife",42,"M",1,"KY","False","attack","Not fleeing","False",-85.816,38.269,"2018"
2018-04-25,"shot","gun",36,"M",0,"CO","False","other","Car","False",-104.903,39.74,"2018"
2018-04-25,"shot","gun",37,"M",1,"TX","False","attack","Not fleeing","False",-97.037,32.691,"2018"
2018-04-26,"shot","vehicle",56,"F",0,"CA","False","attack","Car","True",-121.551,39.447,"2018"
2018-04-26,"shot","gun",35,"M",0,"MI","True","attack","Not fleeing","False",-83.031,42.685,"2018"
2018-04-28,"shot","knife",36,"F",1,"GA","True","other","Not fleeing","False",-84.176,34.048,"2018"
2018-04-28,"shot","gun",46,"M",0,"CO","False","other","Not fleeing","False",-104.978,39.903,"2018"
2018-04-28,"shot","gun",26,"M",0,"CA","False","attack","Not fleeing","False",-121.483,38.426,"2018"
2018-04-28,"shot","gun",41,"M",0,"FL","False","attack","Not fleeing","False",-81.337,28.68,"2018"
2018-04-29,"shot","unarmed",38,"M",0,"LA","False","attack","Foot","False",-93.745,32.517,"2018"
2018-04-29,"shot","unknown weapon",42,"M",0,"CA","False","other","Not fleeing","False",-117.21,34.048,"2018"
2018-04-29,"shot","gun",47,"M",0,"NC","False","attack","Not fleeing","False",-83.409,35.164,"2018"
2018-04-29,"shot","gun",26,"M",0,"IA","False","attack","Not fleeing","False",-94.359,42.456,"2018"
2018-04-30,"shot","knife",64,"M",1,"OH","False","other","Not fleeing","False",-82.963,40.05,"2018"
2018-05-01,"shot","samurai sword",49,"M",0,"TX","False","other","Not fleeing","False",-95.157,29.485,"2018"
2018-05-02,"shot","gun",48,"M",0,"NC","False","attack","Not fleeing","False",-79.532,35.887,"2018"
2018-05-02,"shot","gun",67,"M",1,"TX","False","attack","Not fleeing","False",-96.679,32.807,"2018"
2018-05-02,"shot","gun",24,"M",1,"GA","False","attack","Car","False",-84.98,32.496,"2018"
2018-05-03,"shot","machete",26,"M",0,"CA","True","attack","Not fleeing","False",-119.296,36.548,"2018"
2018-05-03,"shot","knife",28,"M",0,"TX","False","attack","Not fleeing","False",-97.88,28.022,"2018"
2018-05-04,"shot","gun",21,"M",0,"IN","False","attack","Car","False",-87.398,39.37,"2018"
2018-05-05,"shot","gun",24,"M",0,"OH","False","attack","Not fleeing","False",-84.136,39.669,"2018"
2018-05-05,"shot","vehicle",21,"F",0,"MO","False","attack","Car","False",-93.718,36.971,"2018"
2018-05-06,"shot","gun",73,"M",0,"OH","True","attack","Not fleeing","False",-81.234,40.057,"2018"
2018-05-06,"shot","gun",39,"M",0,"OK","False","attack","Car","False",-96.686,35.487,"2018"
2018-05-06,"shot","Taser",32,"M",1,"GA","False","attack","Car","False",-84.485,33.652,"2018"
2018-05-06,"shot","gun",38,"M",0,"WY","False","attack","Not fleeing","False",-106.298,42.835,"2018"
2018-05-07,"shot","gun",26,"M",0,"OK","False","other","Not fleeing","True",-95.851,36.105,"2018"
2018-05-07,"shot","gun",55,"F",0,"GA","False","attack","Car","False",-85.187,34.214,"2018"
2018-05-07,"shot","gun",50,"M",0,"WI","True","other","Not fleeing","True",-88.368,44.262,"2018"
2018-05-07,"shot","gun",49,"F",0,"AZ","False","other","Not fleeing","False",-114.618,32.721,"2018"
2018-05-07,"shot","gun",48,"M",0,"AR","False","attack","Not fleeing","False",-94.355,35.198,"2018"
2018-05-08,"shot","gun",65,"M",0,"PA","False","attack","Not fleeing","False",-76.299,40.076,"2018"
2018-05-08,"shot","toy weapon",37,"M",0,"VA","False","other","Other","False",-81.781,36.769,"2018"
2018-05-08,"shot","knife",45,"M",0,"CO","False","other","Foot","False",-104.745,40.427,"2018"
2018-05-09,"shot","gun",33,"M",1,"MS","False","attack","Not fleeing","False",-90.244,32.254,"2018"
2018-05-10,"shot","vehicle",46,"M",0,"TN","False","attack","Not fleeing","False",-83.276,36.201,"2018"
2018-05-10,"shot","gun",33,"M",0,"PA","False","other","Not fleeing","False",-79.729,40.583,"2018"
2018-05-11,"shot","knife",33,"M",0,"LA","False","other","Not fleeing","False",-93.51,32.487,"2018"
2018-05-11,"shot","gun",51,"M",0,"IN","False","attack","Foot","False",-87.548,37.999,"2018"
2018-05-11,"shot","gun",52,"M",0,"OK","False","attack","Not fleeing","False",-95.048,34.751,"2018"
2018-05-11,"shot","knife",24,"M",0,"ID","False","attack","Not fleeing","False",-112.356,43.18,"2018"
2018-05-12,"shot","gun",55,"M",0,"OH","False","attack","Car","False",-83.048,39.932,"2018"
2018-05-13,"shot","unknown weapon",28,"M",1,"VA","False","other","Not fleeing","False",-76.367,36.815,"2018"
2018-05-13,"shot","gun",36,"M",0,"LA","False","attack","Not fleeing","False",-90.293,30.779,"2018"
2018-05-14,"shot","gun",24,"M",1,"MD","False","attack","Not fleeing","False",-76.882,38.769,"2018"
2018-05-14,"shot","unarmed",20,"M",0,"MI","False","attack","Not fleeing","False",-83.127,42.482,"2018"
2018-05-14,"shot","gun",54,"M",0,"ME","False","attack","Not fleeing","False",-70.08,44.155,"2018"
2018-05-14,"shot","gun",53,"M",0,"IL","False","other","Not fleeing","False",-91.398,39.916,"2018"
2018-05-14,"shot","gun",36,"M",0,"TX","False","attack","Not fleeing","False",-98.47,29.412,"2018"
2018-05-14,"shot and Tasered","unarmed",24,"M",1,"VA","False","attack","Car","True",-77.442,37.553,"2018"
2018-05-15,"shot","gun",34,"M",0,"FL","False","other","Car","False",-81.347,28.756,"2018"
2018-05-16,"shot","knife",59,"M",0,"OH","False","other","Not fleeing","False",-80.743,40.1,"2018"
2018-05-17,"shot","gun",34,"M",0,"OK","False","attack","Not fleeing","False",-97.257,35.22,"2018"
2018-05-18,"shot","hatchet",24,"M",0,"OR","False","other","Car","False",-122.468,45.483,"2018"
2018-05-19,"shot","gun",30,"M",0,"OH","False","attack","Not fleeing","False",-83.035,39.956,"2018"
2018-05-19,"shot","gun",36,"M",0,"CO","False","attack","Not fleeing","False",-104.488,38.273,"2018"
2018-05-20,"shot","gun",36,"M",0,"KY","False","other","Foot","False",-83.329,36.863,"2018"
2018-05-21,"shot","gun",58,"M",0,"CA","True","attack","Foot","False",-116.37,34.121,"2018"
2018-05-22,"shot","knife",49,"M",0,"TX","False","other","Not fleeing","False",-97.835,28.099,"2018"
2018-05-23,"shot","gun",31,"F",0,"IL","False","attack","Foot","False",-87.943,42.38,"2018"
2018-05-23,"shot","unarmed",20,"F",0,"TX","False","attack","Not fleeing","False",-99.48,27.364,"2018"
2018-05-24,"shot","unarmed",30,"M",0,"FL","False","attack","Foot","True",-82.11,29.412,"2018"
2018-05-24,"shot","unarmed",33,"M",0,"OH","True","attack","Not fleeing","False",-81.68,41.515,"2018"
2018-05-25,"shot","vehicle",29,"M",0,"TX","False","attack","Not fleeing","False",-101.999,36.033,"2018"
2018-05-25,"shot","knife",31,"M",0,"CO","True","other","Not fleeing","False",-103.773,40.253,"2018"
2018-05-26,"shot","gun",51,"M",0,"TX","False","other","Not fleeing","False",-94.178,30.349,"2018"
2018-05-27,"shot","knife",42,"M",0,"CA","True","other","Not fleeing","True",-117.084,32.564,"2018"
2018-05-27,"shot","gun",67,"M",0,"CO","False","attack","Not fleeing","False",-108.511,39.077,"2018"
2018-05-29,"shot","gun",34,"M",0,"AZ","False","other","Not fleeing","False",-112.121,33.575,"2018"
2018-05-29,"shot","metal pipe",51,"M",0,"CA","False","attack","Not fleeing","False",-120.94,37.74,"2018"
2018-05-29,"shot","toy weapon",19,"M",0,"UT","False","other","Foot","False",-111.828,40.63,"2018"
2018-05-30,"shot","pick-axe",29,"M",0,"CA","False","attack","Foot","True",-118.43,34.268,"2018"
2018-05-30,"shot","gun",23,"M",1,"FL","False","undetermined","Not fleeing","False",-80.48,25.461,"2018"
2018-05-31,"shot","knife",46,"F",0,"CA","True","other","Not fleeing","False",-117.898,33.874,"2018"
2018-05-31,"shot","knife",42,"M",1,"NC","False","attack","Car","False",-80.076,35.908,"2018"
2018-06-01,"shot","unarmed",21,"M",0,"FL","False","attack","Not fleeing","False",-81.612,28.027,"2018"
2018-06-01,"shot","knife",55,"M",0,"HI","True","attack","Not fleeing","False",-158.005,21.391,"2018"
2018-06-03,"shot","unarmed",32,"M",0,"OK","False","other","Car","False",-97.936,35.053,"2018"
2018-06-03,"shot","gun",34,"M",0,"CA","False","attack","Car","False",-117.482,34.013,"2018"
2018-06-04,"shot","gun",40,"M",0,"MO","False","attack","Foot","False",-93.307,37.236,"2018"
2018-06-05,"shot","gun",55,"M",0,"TX","True","attack","Not fleeing","False",-95.286,29.571,"2018"
2018-06-05,"shot","gun",20,"M",0,"NC","True","other","Not fleeing","False",-77.836,34.285,"2018"
2018-06-06,"shot","gun",56,"M",0,"GA","True","attack","Not fleeing","False",-85.032,33.036,"2018"
2018-06-06,"shot","gun",47,"M",0,"OH","True","other","Not fleeing","False",-83.038,40.295,"2018"
2018-06-07,"shot","gun",33,"M",0,"NM","False","attack","Car","False",-106.638,35.069,"2018"
2018-06-07,"shot","gun",28,"M",1,"IN","False","attack","Not fleeing","False",-87.346,41.593,"2018"
2018-06-07,"shot","gun",50,"M",0,"WA","False","other","Not fleeing","False",-119.488,46.263,"2018"
2018-06-08,"shot","unarmed",36,"M",0,"MS","False","other","Not fleeing","False",-90.058,32.456,"2018"
2018-06-08,"shot","gun",47,"M",0,"NJ","True","attack","Car","False",-75.038,41.031,"2018"
2018-06-09,"shot","vehicle",36,"F",1,"NJ","False","other","Car","False",-75.097,39.838,"2018"
2018-06-09,"shot","gun",49,"M",0,"TX","False","attack","Not fleeing","False",-97.372,31.076,"2018"
2018-06-10,"shot","unknown weapon",34,"M",0,"CO","False","other","Foot","False",-105.084,39.863,"2018"
